center,left,right,steering,throttle,brake,speed
IMG\center_2017_08_05_10_39_56_434.jpg,IMG\left_2017_08_05_10_39_56_434.jpg,IMG\right_2017_08_05_10_39_56_434.jpg,-0.771122,0,0,7.039156
IMG\center_2017_08_05_10_39_56_507.jpg,IMG\left_2017_08_05_10_39_56_507.jpg,IMG\right_2017_08_05_10_39_56_507.jpg,-0.5514979,0,0,6.99934
IMG\center_2017_08_05_10_39_56_578.jpg,IMG\left_2017_08_05_10_39_56_578.jpg,IMG\right_2017_08_05_10_39_56_578.jpg,-0.3377922,0,0,6.962112
IMG\center_2017_08_05_10_39_56_657.jpg,IMG\left_2017_08_05_10_39_56_657.jpg,IMG\right_2017_08_05_10_39_56_657.jpg,-0.09966199,0,0,6.90818
IMG\center_2017_08_05_10_39_56_724.jpg,IMG\left_2017_08_05_10_39_56_724.jpg,IMG\right_2017_08_05_10_39_56_724.jpg,-0.1,0,0,6.864699
IMG\center_2017_08_05_10_39_56_798.jpg,IMG\left_2017_08_05_10_39_56_798.jpg,IMG\right_2017_08_05_10_39_56_798.jpg,-0.3,0,0,6.804399
IMG\center_2017_08_05_10_39_56_876.jpg,IMG\left_2017_08_05_10_39_56_876.jpg,IMG\right_2017_08_05_10_39_56_876.jpg,-0.3159795,0,0,6.742445
IMG\center_2017_08_05_10_39_56_953.jpg,IMG\left_2017_08_05_10_39_56_953.jpg,IMG\right_2017_08_05_10_39_56_953.jpg,-0.08394612,0,0,6.703731
IMG\center_2017_08_05_10_39_57_037.jpg,IMG\left_2017_08_05_10_39_57_037.jpg,IMG\right_2017_08_05_10_39_57_037.jpg,0,0,0,6.635757
IMG\center_2017_08_05_10_39_57_113.jpg,IMG\left_2017_08_05_10_39_57_113.jpg,IMG\right_2017_08_05_10_39_57_113.jpg,0,0,0,6.598858
IMG\center_2017_08_05_10_39_57_189.jpg,IMG\left_2017_08_05_10_39_57_189.jpg,IMG\right_2017_08_05_10_39_57_189.jpg,0,0,0,6.550297
IMG\center_2017_08_05_10_39_57_260.jpg,IMG\left_2017_08_05_10_39_57_260.jpg,IMG\right_2017_08_05_10_39_57_260.jpg,0,0,0,6.502187
IMG\center_2017_08_05_10_39_57_333.jpg,IMG\left_2017_08_05_10_39_57_333.jpg,IMG\right_2017_08_05_10_39_57_333.jpg,0,0.2207865,0,6.559566
IMG\center_2017_08_05_10_39_57_408.jpg,IMG\left_2017_08_05_10_39_57_408.jpg,IMG\right_2017_08_05_10_39_57_408.jpg,0,0.4456917,0,6.880565
IMG\center_2017_08_05_10_39_57_484.jpg,IMG\left_2017_08_05_10_39_57_484.jpg,IMG\right_2017_08_05_10_39_57_484.jpg,0,0.4472184,0,7.318507
IMG\center_2017_08_05_10_39_57_558.jpg,IMG\left_2017_08_05_10_39_57_558.jpg,IMG\right_2017_08_05_10_39_57_558.jpg,0,0.2231485,0,7.547175
IMG\center_2017_08_05_10_39_57_631.jpg,IMG\left_2017_08_05_10_39_57_631.jpg,IMG\right_2017_08_05_10_39_57_631.jpg,0,0.002781428,0,7.572813
IMG\center_2017_08_05_10_39_57_704.jpg,IMG\left_2017_08_05_10_39_57_704.jpg,IMG\right_2017_08_05_10_39_57_704.jpg,0,0,0,7.514933
IMG\center_2017_08_05_10_39_57_774.jpg,IMG\left_2017_08_05_10_39_57_774.jpg,IMG\right_2017_08_05_10_39_57_774.jpg,0,0,0,7.457177
IMG\center_2017_08_05_10_39_57_848.jpg,IMG\left_2017_08_05_10_39_57_848.jpg,IMG\right_2017_08_05_10_39_57_848.jpg,-0.1,0,0,7.412224
IMG\center_2017_08_05_10_39_57_924.jpg,IMG\left_2017_08_05_10_39_57_924.jpg,IMG\right_2017_08_05_10_39_57_924.jpg,-0.3,0,0,7.336877
IMG\center_2017_08_05_10_39_58_001.jpg,IMG\left_2017_08_05_10_39_58_001.jpg,IMG\right_2017_08_05_10_39_58_001.jpg,-0.5000001,0,0,7.244375
IMG\center_2017_08_05_10_39_58_076.jpg,IMG\left_2017_08_05_10_39_58_076.jpg,IMG\right_2017_08_05_10_39_58_076.jpg,-0.7,0,0,7.137353
IMG\center_2017_08_05_10_39_58_152.jpg,IMG\left_2017_08_05_10_39_58_152.jpg,IMG\right_2017_08_05_10_39_58_152.jpg,-0.7909929,0,0,7.05567
IMG\center_2017_08_05_10_39_58_222.jpg,IMG\left_2017_08_05_10_39_58_222.jpg,IMG\right_2017_08_05_10_39_58_222.jpg,-0.5805652,0,0,7.014984
IMG\center_2017_08_05_10_39_58_289.jpg,IMG\left_2017_08_05_10_39_58_289.jpg,IMG\right_2017_08_05_10_39_58_289.jpg,-0.3792458,0,0,6.988626
IMG\center_2017_08_05_10_39_58_364.jpg,IMG\left_2017_08_05_10_39_58_364.jpg,IMG\right_2017_08_05_10_39_58_364.jpg,-0.1543031,0,0,6.935717
IMG\center_2017_08_05_10_39_58_437.jpg,IMG\left_2017_08_05_10_39_58_437.jpg,IMG\right_2017_08_05_10_39_58_437.jpg,0,0,0,6.873473
IMG\center_2017_08_05_10_39_58_509.jpg,IMG\left_2017_08_05_10_39_58_509.jpg,IMG\right_2017_08_05_10_39_58_509.jpg,0,0,0,6.83315
IMG\center_2017_08_05_10_39_58_582.jpg,IMG\left_2017_08_05_10_39_58_582.jpg,IMG\right_2017_08_05_10_39_58_582.jpg,0,0,0,6.780824
IMG\center_2017_08_05_10_39_58_656.jpg,IMG\left_2017_08_05_10_39_58_656.jpg,IMG\right_2017_08_05_10_39_58_656.jpg,0,0,0,6.728953
IMG\center_2017_08_05_10_39_58_731.jpg,IMG\left_2017_08_05_10_39_58_731.jpg,IMG\right_2017_08_05_10_39_58_731.jpg,0,0.11608,0,6.739674
IMG\center_2017_08_05_10_39_58_807.jpg,IMG\left_2017_08_05_10_39_58_807.jpg,IMG\right_2017_08_05_10_39_58_807.jpg,0,0.3450315,0,6.957358
IMG\center_2017_08_05_10_39_58_886.jpg,IMG\left_2017_08_05_10_39_58_886.jpg,IMG\right_2017_08_05_10_39_58_886.jpg,0,0.5812773,0,7.393005
IMG\center_2017_08_05_10_39_58_963.jpg,IMG\left_2017_08_05_10_39_58_963.jpg,IMG\right_2017_08_05_10_39_58_963.jpg,0,0.5814742,0,7.955622
IMG\center_2017_08_05_10_39_59_041.jpg,IMG\left_2017_08_05_10_39_59_041.jpg,IMG\right_2017_08_05_10_39_59_041.jpg,0,0.8150322,0,8.612537
IMG\center_2017_08_05_10_39_59_120.jpg,IMG\left_2017_08_05_10_39_59_120.jpg,IMG\right_2017_08_05_10_39_59_120.jpg,0,1,0,9.462458
IMG\center_2017_08_05_10_39_59_189.jpg,IMG\left_2017_08_05_10_39_59_189.jpg,IMG\right_2017_08_05_10_39_59_189.jpg,0,0.7900434,0,10.04993
IMG\center_2017_08_05_10_39_59_261.jpg,IMG\left_2017_08_05_10_39_59_261.jpg,IMG\right_2017_08_05_10_39_59_261.jpg,0,0.5740483,0,10.59687
IMG\center_2017_08_05_10_39_59_337.jpg,IMG\left_2017_08_05_10_39_59_337.jpg,IMG\right_2017_08_05_10_39_59_337.jpg,0,0.3468921,0,10.92563
IMG\center_2017_08_05_10_39_59_405.jpg,IMG\left_2017_08_05_10_39_59_405.jpg,IMG\right_2017_08_05_10_39_59_405.jpg,0,0.1444642,0,11.00862
IMG\center_2017_08_05_10_39_59_483.jpg,IMG\left_2017_08_05_10_39_59_483.jpg,IMG\right_2017_08_05_10_39_59_483.jpg,0,0,0,10.95123
IMG\center_2017_08_05_10_39_59_558.jpg,IMG\left_2017_08_05_10_39_59_558.jpg,IMG\right_2017_08_05_10_39_59_558.jpg,0,0,0,10.86543
IMG\center_2017_08_05_10_39_59_633.jpg,IMG\left_2017_08_05_10_39_59_633.jpg,IMG\right_2017_08_05_10_39_59_633.jpg,0,0,0,10.78032
IMG\center_2017_08_05_10_39_59_708.jpg,IMG\left_2017_08_05_10_39_59_708.jpg,IMG\right_2017_08_05_10_39_59_708.jpg,0,0,0,10.71694
IMG\center_2017_08_05_10_39_59_788.jpg,IMG\left_2017_08_05_10_39_59_788.jpg,IMG\right_2017_08_05_10_39_59_788.jpg,0,0,0,10.63302
IMG\center_2017_08_05_10_39_59_859.jpg,IMG\left_2017_08_05_10_39_59_859.jpg,IMG\right_2017_08_05_10_39_59_859.jpg,0,0,0,10.54978
IMG\center_2017_08_05_10_39_59_936.jpg,IMG\left_2017_08_05_10_39_59_936.jpg,IMG\right_2017_08_05_10_39_59_936.jpg,0,0,0,10.4672
IMG\center_2017_08_05_10_40_00_010.jpg,IMG\left_2017_08_05_10_40_00_010.jpg,IMG\right_2017_08_05_10_40_00_010.jpg,0,0,0,10.40541
IMG\center_2017_08_05_10_40_00_085.jpg,IMG\left_2017_08_05_10_40_00_085.jpg,IMG\right_2017_08_05_10_40_00_085.jpg,0,0,0,10.32305
IMG\center_2017_08_05_10_40_00_157.jpg,IMG\left_2017_08_05_10_40_00_157.jpg,IMG\right_2017_08_05_10_40_00_157.jpg,0,0,0,10.24101
IMG\center_2017_08_05_10_40_00_230.jpg,IMG\left_2017_08_05_10_40_00_230.jpg,IMG\right_2017_08_05_10_40_00_230.jpg,0.15,0,0,10.17383
IMG\center_2017_08_05_10_40_00_302.jpg,IMG\left_2017_08_05_10_40_00_302.jpg,IMG\right_2017_08_05_10_40_00_302.jpg,0.35,0,0,10.05924
IMG\center_2017_08_05_10_40_00_373.jpg,IMG\left_2017_08_05_10_40_00_373.jpg,IMG\right_2017_08_05_10_40_00_373.jpg,0.2255294,0,0,9.970147
IMG\center_2017_08_05_10_40_00_444.jpg,IMG\left_2017_08_05_10_40_00_444.jpg,IMG\right_2017_08_05_10_40_00_444.jpg,0.01215615,0,0,9.904565
IMG\center_2017_08_05_10_40_00_520.jpg,IMG\left_2017_08_05_10_40_00_520.jpg,IMG\right_2017_08_05_10_40_00_520.jpg,0,0,0,9.822307
IMG\center_2017_08_05_10_40_00_589.jpg,IMG\left_2017_08_05_10_40_00_589.jpg,IMG\right_2017_08_05_10_40_00_589.jpg,0,0,0,9.763299
IMG\center_2017_08_05_10_40_00_659.jpg,IMG\left_2017_08_05_10_40_00_659.jpg,IMG\right_2017_08_05_10_40_00_659.jpg,0,0,0,9.685535
IMG\center_2017_08_05_10_40_00_734.jpg,IMG\left_2017_08_05_10_40_00_734.jpg,IMG\right_2017_08_05_10_40_00_734.jpg,0,0,0,9.60812
IMG\center_2017_08_05_10_40_00_803.jpg,IMG\left_2017_08_05_10_40_00_803.jpg,IMG\right_2017_08_05_10_40_00_803.jpg,0,0,0,9.550247
IMG\center_2017_08_05_10_40_00_875.jpg,IMG\left_2017_08_05_10_40_00_875.jpg,IMG\right_2017_08_05_10_40_00_875.jpg,0,0,0,9.47349
IMG\center_2017_08_05_10_40_00_951.jpg,IMG\left_2017_08_05_10_40_00_951.jpg,IMG\right_2017_08_05_10_40_00_951.jpg,0,0,0,9.397346
IMG\center_2017_08_05_10_40_01_024.jpg,IMG\left_2017_08_05_10_40_01_024.jpg,IMG\right_2017_08_05_10_40_01_024.jpg,0,0,0,9.34064
IMG\center_2017_08_05_10_40_01_097.jpg,IMG\left_2017_08_05_10_40_01_097.jpg,IMG\right_2017_08_05_10_40_01_097.jpg,0,0,0,9.265562
IMG\center_2017_08_05_10_40_01_167.jpg,IMG\left_2017_08_05_10_40_01_167.jpg,IMG\right_2017_08_05_10_40_01_167.jpg,0,0,0,9.209651
IMG\center_2017_08_05_10_40_01_235.jpg,IMG\left_2017_08_05_10_40_01_235.jpg,IMG\right_2017_08_05_10_40_01_235.jpg,0,0,0,9.135627
IMG\center_2017_08_05_10_40_01_302.jpg,IMG\left_2017_08_05_10_40_01_302.jpg,IMG\right_2017_08_05_10_40_01_302.jpg,0,0,0,9.0805
IMG\center_2017_08_05_10_40_01_373.jpg,IMG\left_2017_08_05_10_40_01_373.jpg,IMG\right_2017_08_05_10_40_01_373.jpg,0,0,0,9.007513
IMG\center_2017_08_05_10_40_01_446.jpg,IMG\left_2017_08_05_10_40_01_446.jpg,IMG\right_2017_08_05_10_40_01_446.jpg,0,0,0,8.953158
IMG\center_2017_08_05_10_40_01_518.jpg,IMG\left_2017_08_05_10_40_01_518.jpg,IMG\right_2017_08_05_10_40_01_518.jpg,0,0,0,8.881201
IMG\center_2017_08_05_10_40_55_919.jpg,IMG\left_2017_08_05_10_40_55_919.jpg,IMG\right_2017_08_05_10_40_55_919.jpg,0,0,0,4.329589E-06
IMG\center_2017_08_05_10_40_55_993.jpg,IMG\left_2017_08_05_10_40_55_993.jpg,IMG\right_2017_08_05_10_40_55_993.jpg,0,0,0,1.274336E-06
IMG\center_2017_08_05_10_40_56_067.jpg,IMG\left_2017_08_05_10_40_56_067.jpg,IMG\right_2017_08_05_10_40_56_067.jpg,0,0,0,2.770075E-06
IMG\center_2017_08_05_10_40_56_139.jpg,IMG\left_2017_08_05_10_40_56_139.jpg,IMG\right_2017_08_05_10_40_56_139.jpg,0,0,0,6.660516E-06
IMG\center_2017_08_05_10_40_56_217.jpg,IMG\left_2017_08_05_10_40_56_217.jpg,IMG\right_2017_08_05_10_40_56_217.jpg,0,0.1090212,0,0.06892059
IMG\center_2017_08_05_10_40_56_298.jpg,IMG\left_2017_08_05_10_40_56_298.jpg,IMG\right_2017_08_05_10_40_56_298.jpg,0,0.3475466,0,0.2884571
IMG\center_2017_08_05_10_40_56_367.jpg,IMG\left_2017_08_05_10_40_56_367.jpg,IMG\right_2017_08_05_10_40_56_367.jpg,0,0.5553007,0,0.723821
IMG\center_2017_08_05_10_40_56_438.jpg,IMG\left_2017_08_05_10_40_56_438.jpg,IMG\right_2017_08_05_10_40_56_438.jpg,0,0.7695149,0,1.159412
IMG\center_2017_08_05_10_40_56_514.jpg,IMG\left_2017_08_05_10_40_56_514.jpg,IMG\right_2017_08_05_10_40_56_514.jpg,0,1,0,2.089759
IMG\center_2017_08_05_10_40_56_583.jpg,IMG\left_2017_08_05_10_40_56_583.jpg,IMG\right_2017_08_05_10_40_56_583.jpg,0,1,0,3.034198
IMG\center_2017_08_05_10_40_56_654.jpg,IMG\left_2017_08_05_10_40_56_654.jpg,IMG\right_2017_08_05_10_40_56_654.jpg,0,0.7865828,0,3.618056
IMG\center_2017_08_05_10_40_56_729.jpg,IMG\left_2017_08_05_10_40_56_729.jpg,IMG\right_2017_08_05_10_40_56_729.jpg,0,0.5615047,0,4.196741
IMG\center_2017_08_05_10_40_56_797.jpg,IMG\left_2017_08_05_10_40_56_797.jpg,IMG\right_2017_08_05_10_40_56_797.jpg,0,0.3561732,0,4.484745
IMG\center_2017_08_05_10_40_56_867.jpg,IMG\left_2017_08_05_10_40_56_867.jpg,IMG\right_2017_08_05_10_40_56_867.jpg,0,0.145916,0,4.648371
IMG\center_2017_08_05_10_40_56_937.jpg,IMG\left_2017_08_05_10_40_56_937.jpg,IMG\right_2017_08_05_10_40_56_937.jpg,0,0.1543738,0,4.67873
IMG\center_2017_08_05_10_40_57_012.jpg,IMG\left_2017_08_05_10_40_57_012.jpg,IMG\right_2017_08_05_10_40_57_012.jpg,0,0.3785306,0,4.944529
IMG\center_2017_08_05_10_40_57_087.jpg,IMG\left_2017_08_05_10_40_57_087.jpg,IMG\right_2017_08_05_10_40_57_087.jpg,0,0.6007227,0,5.424099
IMG\center_2017_08_05_10_40_57_166.jpg,IMG\left_2017_08_05_10_40_57_166.jpg,IMG\right_2017_08_05_10_40_57_166.jpg,0,0.5943584,0,6.016122
IMG\center_2017_08_05_10_40_57_242.jpg,IMG\left_2017_08_05_10_40_57_242.jpg,IMG\right_2017_08_05_10_40_57_242.jpg,0,0.3663227,0,6.390505
IMG\center_2017_08_05_10_40_57_322.jpg,IMG\left_2017_08_05_10_40_57_322.jpg,IMG\right_2017_08_05_10_40_57_322.jpg,0,0.1250038,0,6.531853
IMG\center_2017_08_05_10_40_57_398.jpg,IMG\left_2017_08_05_10_40_57_398.jpg,IMG\right_2017_08_05_10_40_57_398.jpg,0,0,0,6.500404
IMG\center_2017_08_05_10_40_57_470.jpg,IMG\left_2017_08_05_10_40_57_470.jpg,IMG\right_2017_08_05_10_40_57_470.jpg,0,0,0,6.448161
IMG\center_2017_08_05_10_40_57_545.jpg,IMG\left_2017_08_05_10_40_57_545.jpg,IMG\right_2017_08_05_10_40_57_545.jpg,0,0,0,6.396336
IMG\center_2017_08_05_10_40_57_615.jpg,IMG\left_2017_08_05_10_40_57_615.jpg,IMG\right_2017_08_05_10_40_57_615.jpg,0,0,0,6.357739
IMG\center_2017_08_05_10_40_57_682.jpg,IMG\left_2017_08_05_10_40_57_682.jpg,IMG\right_2017_08_05_10_40_57_682.jpg,0,0,0,6.306639
IMG\center_2017_08_05_10_40_57_756.jpg,IMG\left_2017_08_05_10_40_57_756.jpg,IMG\right_2017_08_05_10_40_57_756.jpg,0,0,0,6.268585
IMG\center_2017_08_05_10_40_57_830.jpg,IMG\left_2017_08_05_10_40_57_830.jpg,IMG\right_2017_08_05_10_40_57_830.jpg,-0.1,0,0,6.216371
IMG\center_2017_08_05_10_40_57_898.jpg,IMG\left_2017_08_05_10_40_57_898.jpg,IMG\right_2017_08_05_10_40_57_898.jpg,-0.25,0,0,6.167821
IMG\center_2017_08_05_10_40_57_968.jpg,IMG\left_2017_08_05_10_40_57_968.jpg,IMG\right_2017_08_05_10_40_57_968.jpg,-0.1049948,0,0,6.116975
IMG\center_2017_08_05_10_40_58_044.jpg,IMG\left_2017_08_05_10_40_58_044.jpg,IMG\right_2017_08_05_10_40_58_044.jpg,0,0,0,6.064694
IMG\center_2017_08_05_10_40_58_117.jpg,IMG\left_2017_08_05_10_40_58_117.jpg,IMG\right_2017_08_05_10_40_58_117.jpg,0,0,0,6.027959
IMG\center_2017_08_05_10_40_58_197.jpg,IMG\left_2017_08_05_10_40_58_197.jpg,IMG\right_2017_08_05_10_40_58_197.jpg,0,0.1150266,0,6.001243
IMG\center_2017_08_05_10_40_58_279.jpg,IMG\left_2017_08_05_10_40_58_279.jpg,IMG\right_2017_08_05_10_40_58_279.jpg,0,0.3604303,0,6.303941
IMG\center_2017_08_05_10_40_58_354.jpg,IMG\left_2017_08_05_10_40_58_354.jpg,IMG\right_2017_08_05_10_40_58_354.jpg,0,0.1344959,0,6.402649
IMG\center_2017_08_05_10_40_58_432.jpg,IMG\left_2017_08_05_10_40_58_432.jpg,IMG\right_2017_08_05_10_40_58_432.jpg,0,0,0,6.363897
IMG\center_2017_08_05_10_40_58_500.jpg,IMG\left_2017_08_05_10_40_58_500.jpg,IMG\right_2017_08_05_10_40_58_500.jpg,-0.2,0,0,6.304545
IMG\center_2017_08_05_10_40_58_572.jpg,IMG\left_2017_08_05_10_40_58_572.jpg,IMG\right_2017_08_05_10_40_58_572.jpg,-0.35,0,0,6.248902
IMG\center_2017_08_05_10_40_58_645.jpg,IMG\left_2017_08_05_10_40_58_645.jpg,IMG\right_2017_08_05_10_40_58_645.jpg,-0.5500001,0,0,6.162645
IMG\center_2017_08_05_10_40_58_714.jpg,IMG\left_2017_08_05_10_40_58_714.jpg,IMG\right_2017_08_05_10_40_58_714.jpg,-0.4333485,0,0,6.118809
IMG\center_2017_08_05_10_40_58_787.jpg,IMG\left_2017_08_05_10_40_58_787.jpg,IMG\right_2017_08_05_10_40_58_787.jpg,-0.2169813,0,0,6.076291
IMG\center_2017_08_05_10_40_58_862.jpg,IMG\left_2017_08_05_10_40_58_862.jpg,IMG\right_2017_08_05_10_40_58_862.jpg,0,0,0,6.021012
IMG\center_2017_08_05_10_40_58_933.jpg,IMG\left_2017_08_05_10_40_58_933.jpg,IMG\right_2017_08_05_10_40_58_933.jpg,0,0,0,5.983726
IMG\center_2017_08_05_10_40_59_005.jpg,IMG\left_2017_08_05_10_40_59_005.jpg,IMG\right_2017_08_05_10_40_59_005.jpg,0,0,0,5.935522
IMG\center_2017_08_05_10_40_59_079.jpg,IMG\left_2017_08_05_10_40_59_079.jpg,IMG\right_2017_08_05_10_40_59_079.jpg,-0.2,0,0,5.88036
IMG\center_2017_08_05_10_40_59_146.jpg,IMG\left_2017_08_05_10_40_59_146.jpg,IMG\right_2017_08_05_10_40_59_146.jpg,-0.35,0,0,5.828592
IMG\center_2017_08_05_10_40_59_216.jpg,IMG\left_2017_08_05_10_40_59_216.jpg,IMG\right_2017_08_05_10_40_59_216.jpg,-0.4253497,0,0,5.775152
IMG\center_2017_08_05_10_40_59_294.jpg,IMG\left_2017_08_05_10_40_59_294.jpg,IMG\right_2017_08_05_10_40_59_294.jpg,-0.1930532,0,0,5.733031
IMG\center_2017_08_05_10_40_59_361.jpg,IMG\left_2017_08_05_10_40_59_361.jpg,IMG\right_2017_08_05_10_40_59_361.jpg,0,0,0,5.682632
IMG\center_2017_08_05_10_40_59_431.jpg,IMG\left_2017_08_05_10_40_59_431.jpg,IMG\right_2017_08_05_10_40_59_431.jpg,0,0.1082782,0,5.694714
IMG\center_2017_08_05_10_40_59_503.jpg,IMG\left_2017_08_05_10_40_59_503.jpg,IMG\right_2017_08_05_10_40_59_503.jpg,0,0.323832,0,5.900003
IMG\center_2017_08_05_10_40_59_576.jpg,IMG\left_2017_08_05_10_40_59_576.jpg,IMG\right_2017_08_05_10_40_59_576.jpg,0,0.5454429,0,6.193039
IMG\center_2017_08_05_10_40_59_645.jpg,IMG\left_2017_08_05_10_40_59_645.jpg,IMG\right_2017_08_05_10_40_59_645.jpg,0,0.7515581,0,6.810696
IMG\center_2017_08_05_10_40_59_712.jpg,IMG\left_2017_08_05_10_40_59_712.jpg,IMG\right_2017_08_05_10_40_59_712.jpg,0,0.7516825,0,7.364837
IMG\center_2017_08_05_10_40_59_782.jpg,IMG\left_2017_08_05_10_40_59_782.jpg,IMG\right_2017_08_05_10_40_59_782.jpg,0,0.5421573,0,7.894626
IMG\center_2017_08_05_10_40_59_861.jpg,IMG\left_2017_08_05_10_40_59_861.jpg,IMG\right_2017_08_05_10_40_59_861.jpg,-0.1,0.3051894,0,8.20043
IMG\center_2017_08_05_10_40_59_932.jpg,IMG\left_2017_08_05_10_40_59_932.jpg,IMG\right_2017_08_05_10_40_59_932.jpg,-0.25,0.0902345,0,8.269494
IMG\center_2017_08_05_10_41_00_014.jpg,IMG\left_2017_08_05_10_41_00_014.jpg,IMG\right_2017_08_05_10_41_00_014.jpg,-0.3560539,0,0,8.178964
IMG\center_2017_08_05_10_41_00_085.jpg,IMG\left_2017_08_05_10_41_00_085.jpg,IMG\right_2017_08_05_10_41_00_085.jpg,-0.1436052,0,0,8.116052
IMG\center_2017_08_05_10_41_00_157.jpg,IMG\left_2017_08_05_10_41_00_157.jpg,IMG\right_2017_08_05_10_41_00_157.jpg,0,0,0,8.044636
IMG\center_2017_08_05_10_41_00_227.jpg,IMG\left_2017_08_05_10_41_00_227.jpg,IMG\right_2017_08_05_10_41_00_227.jpg,0,0,0,7.995291
IMG\center_2017_08_05_10_41_00_327.jpg,IMG\left_2017_08_05_10_41_00_327.jpg,IMG\right_2017_08_05_10_41_00_327.jpg,0,0,0,7.914902
IMG\center_2017_08_05_10_41_00_427.jpg,IMG\left_2017_08_05_10_41_00_427.jpg,IMG\right_2017_08_05_10_41_00_427.jpg,0,0,0,7.835457
IMG\center_2017_08_05_10_41_00_494.jpg,IMG\left_2017_08_05_10_41_00_494.jpg,IMG\right_2017_08_05_10_41_00_494.jpg,-0.15,0,0,7.783166
IMG\center_2017_08_05_10_41_00_593.jpg,IMG\left_2017_08_05_10_41_00_593.jpg,IMG\right_2017_08_05_10_41_00_593.jpg,-0.4,0,0,7.669312
IMG\center_2017_08_05_10_41_00_660.jpg,IMG\left_2017_08_05_10_41_00_660.jpg,IMG\right_2017_08_05_10_41_00_660.jpg,-0.5030438,0,0,7.571633
IMG\center_2017_08_05_10_41_00_732.jpg,IMG\left_2017_08_05_10_41_00_732.jpg,IMG\right_2017_08_05_10_41_00_732.jpg,-0.2880481,0,0,7.530918
IMG\center_2017_08_05_10_41_00_810.jpg,IMG\left_2017_08_05_10_41_00_810.jpg,IMG\right_2017_08_05_10_41_00_810.jpg,-0.0549338,0,0,7.465631
IMG\center_2017_08_05_10_41_00_887.jpg,IMG\left_2017_08_05_10_41_00_887.jpg,IMG\right_2017_08_05_10_41_00_887.jpg,-0.2549338,0,0,7.401001
IMG\center_2017_08_05_10_41_00_958.jpg,IMG\left_2017_08_05_10_41_00_958.jpg,IMG\right_2017_08_05_10_41_00_958.jpg,-0.4549339,0,0,7.312404
IMG\center_2017_08_05_10_41_01_028.jpg,IMG\left_2017_08_05_10_41_01_028.jpg,IMG\right_2017_08_05_10_41_01_028.jpg,-0.289993,0,0,7.269052
IMG\center_2017_08_05_10_41_01_097.jpg,IMG\left_2017_08_05_10_41_01_097.jpg,IMG\right_2017_08_05_10_41_01_097.jpg,-0.08213434,0,0,7.210708
IMG\center_2017_08_05_10_41_01_169.jpg,IMG\left_2017_08_05_10_41_01_169.jpg,IMG\right_2017_08_05_10_41_01_169.jpg,0,0,0,7.162546
IMG\center_2017_08_05_10_41_01_242.jpg,IMG\left_2017_08_05_10_41_01_242.jpg,IMG\right_2017_08_05_10_41_01_242.jpg,0,0,0,7.104366
IMG\center_2017_08_05_10_41_01_309.jpg,IMG\left_2017_08_05_10_41_01_309.jpg,IMG\right_2017_08_05_10_41_01_309.jpg,0,0,0,7.061457
IMG\center_2017_08_05_10_41_01_378.jpg,IMG\left_2017_08_05_10_41_01_378.jpg,IMG\right_2017_08_05_10_41_01_378.jpg,0,0.2067041,0,7.141252
IMG\center_2017_08_05_10_41_01_479.jpg,IMG\left_2017_08_05_10_41_01_479.jpg,IMG\right_2017_08_05_10_41_01_479.jpg,0,0.5083063,0,7.57001
IMG\center_2017_08_05_10_41_01_548.jpg,IMG\left_2017_08_05_10_41_01_548.jpg,IMG\right_2017_08_05_10_41_01_548.jpg,0,0.3005147,0,7.78165
IMG\center_2017_08_05_10_41_01_624.jpg,IMG\left_2017_08_05_10_41_01_624.jpg,IMG\right_2017_08_05_10_41_01_624.jpg,-0.2,0.08372045,0,7.856544
IMG\center_2017_08_05_10_41_01_689.jpg,IMG\left_2017_08_05_10_41_01_689.jpg,IMG\right_2017_08_05_10_41_01_689.jpg,-0.35,0,0,7.793157
IMG\center_2017_08_05_10_41_01_758.jpg,IMG\left_2017_08_05_10_41_01_758.jpg,IMG\right_2017_08_05_10_41_01_758.jpg,-0.5500001,0,0,7.684562
IMG\center_2017_08_05_10_41_01_827.jpg,IMG\left_2017_08_05_10_41_01_827.jpg,IMG\right_2017_08_05_10_41_01_827.jpg,-0.4281301,0,0,7.633241
IMG\center_2017_08_05_10_41_01_896.jpg,IMG\left_2017_08_05_10_41_01_896.jpg,IMG\right_2017_08_05_10_41_01_896.jpg,-0.220279,0,0,7.579216
IMG\center_2017_08_05_10_41_01_968.jpg,IMG\left_2017_08_05_10_41_01_968.jpg,IMG\right_2017_08_05_10_41_01_968.jpg,-0.003143623,0,0,7.523498
IMG\center_2017_08_05_10_41_02_042.jpg,IMG\left_2017_08_05_10_41_02_042.jpg,IMG\right_2017_08_05_10_41_02_042.jpg,0,0,0,7.460206
IMG\center_2017_08_05_10_41_02_115.jpg,IMG\left_2017_08_05_10_41_02_115.jpg,IMG\right_2017_08_05_10_41_02_115.jpg,0,0,0,7.400048
IMG\center_2017_08_05_10_41_02_188.jpg,IMG\left_2017_08_05_10_41_02_188.jpg,IMG\right_2017_08_05_10_41_02_188.jpg,0,0,0,7.35538
IMG\center_2017_08_05_10_41_02_258.jpg,IMG\left_2017_08_05_10_41_02_258.jpg,IMG\right_2017_08_05_10_41_02_258.jpg,0,0.2093072,0,7.437894
