center,left,right,steering,throttle,brake,speed
IMG\center_2017_08_05_00_18_16_834.jpg,IMG\left_2017_08_05_00_18_16_834.jpg,IMG\right_2017_08_05_00_18_16_834.jpg,-0.1330275,0,0,24.81244
IMG\center_2017_08_05_00_18_16_936.jpg,IMG\left_2017_08_05_00_18_16_936.jpg,IMG\right_2017_08_05_00_18_16_936.jpg,0,0,0,24.56183
IMG\center_2017_08_05_00_18_17_027.jpg,IMG\left_2017_08_05_00_18_17_027.jpg,IMG\right_2017_08_05_00_18_17_027.jpg,0,0,0,24.36414
IMG\center_2017_08_05_00_18_17_143.jpg,IMG\left_2017_08_05_00_18_17_143.jpg,IMG\right_2017_08_05_00_18_17_143.jpg,0,0,0,24.07078
IMG\center_2017_08_05_00_18_17_215.jpg,IMG\left_2017_08_05_00_18_17_215.jpg,IMG\right_2017_08_05_00_18_17_215.jpg,0,0.2363174,0,24.08191
IMG\center_2017_08_05_00_18_17_342.jpg,IMG\left_2017_08_05_00_18_17_342.jpg,IMG\right_2017_08_05_00_18_17_342.jpg,0,0.5924659,0,24.60453
IMG\center_2017_08_05_00_18_17_412.jpg,IMG\left_2017_08_05_00_18_17_412.jpg,IMG\right_2017_08_05_00_18_17_412.jpg,0,0.8293601,0,25.17306
IMG\center_2017_08_05_00_18_17_517.jpg,IMG\left_2017_08_05_00_18_17_517.jpg,IMG\right_2017_08_05_00_18_17_517.jpg,0,1,0,25.90578
IMG\center_2017_08_05_00_18_17_617.jpg,IMG\left_2017_08_05_00_18_17_617.jpg,IMG\right_2017_08_05_00_18_17_617.jpg,0,0.6992531,0,26.5379
IMG\center_2017_08_05_00_18_17_715.jpg,IMG\left_2017_08_05_00_18_17_715.jpg,IMG\right_2017_08_05_00_18_17_715.jpg,0,0.3784591,0,26.81109
IMG\center_2017_08_05_00_18_17_824.jpg,IMG\left_2017_08_05_00_18_17_824.jpg,IMG\right_2017_08_05_00_18_17_824.jpg,0,0.05165852,0,26.66255
IMG\center_2017_08_05_00_18_17_907.jpg,IMG\left_2017_08_05_00_18_17_907.jpg,IMG\right_2017_08_05_00_18_17_907.jpg,0,0,0,26.45351
IMG\center_2017_08_05_00_18_17_984.jpg,IMG\left_2017_08_05_00_18_17_984.jpg,IMG\right_2017_08_05_00_18_17_984.jpg,0,0,0,26.24106
IMG\center_2017_08_05_00_18_18_082.jpg,IMG\left_2017_08_05_00_18_18_082.jpg,IMG\right_2017_08_05_00_18_18_082.jpg,-0.25,0,0,25.94529
IMG\center_2017_08_05_00_18_18_194.jpg,IMG\left_2017_08_05_00_18_18_194.jpg,IMG\right_2017_08_05_00_18_18_194.jpg,-0.5000001,0,0,25.54134
IMG\center_2017_08_05_00_18_18_270.jpg,IMG\left_2017_08_05_00_18_18_270.jpg,IMG\right_2017_08_05_00_18_18_270.jpg,-0.290692,0,0,25.27119
IMG\center_2017_08_05_00_18_18_398.jpg,IMG\left_2017_08_05_00_18_18_398.jpg,IMG\right_2017_08_05_00_18_18_398.jpg,0,0,0,24.94385
IMG\center_2017_08_05_00_18_18_468.jpg,IMG\left_2017_08_05_00_18_18_468.jpg,IMG\right_2017_08_05_00_18_18_468.jpg,0,0,0,24.79224
IMG\center_2017_08_05_00_18_18_594.jpg,IMG\left_2017_08_05_00_18_18_594.jpg,IMG\right_2017_08_05_00_18_18_594.jpg,0,0,0,24.44343
IMG\center_2017_08_05_00_18_18_664.jpg,IMG\left_2017_08_05_00_18_18_664.jpg,IMG\right_2017_08_05_00_18_18_664.jpg,0,0,0,24.29589
IMG\center_2017_08_05_00_18_18_758.jpg,IMG\left_2017_08_05_00_18_18_758.jpg,IMG\right_2017_08_05_00_18_18_758.jpg,0,0,0,24.05193
IMG\center_2017_08_05_00_18_18_855.jpg,IMG\left_2017_08_05_00_18_18_855.jpg,IMG\right_2017_08_05_00_18_18_855.jpg,0,0,0,23.81044
IMG\center_2017_08_05_00_18_18_974.jpg,IMG\left_2017_08_05_00_18_18_974.jpg,IMG\right_2017_08_05_00_18_18_974.jpg,0,0,0,23.52386
IMG\center_2017_08_05_00_18_19_053.jpg,IMG\left_2017_08_05_00_18_19_053.jpg,IMG\right_2017_08_05_00_18_19_053.jpg,0,0.2283185,0,23.53486
IMG\center_2017_08_05_00_18_19_139.jpg,IMG\left_2017_08_05_00_18_19_139.jpg,IMG\right_2017_08_05_00_18_19_139.jpg,0,0.4934765,0,23.7966
IMG\center_2017_08_05_00_18_19_257.jpg,IMG\left_2017_08_05_00_18_19_257.jpg,IMG\right_2017_08_05_00_18_19_257.jpg,0,0.8166337,0,24.46454
IMG\center_2017_08_05_00_18_19_334.jpg,IMG\left_2017_08_05_00_18_19_334.jpg,IMG\right_2017_08_05_00_18_19_334.jpg,0,1,0,25.41376
IMG\center_2017_08_05_00_18_19_442.jpg,IMG\left_2017_08_05_00_18_19_442.jpg,IMG\right_2017_08_05_00_18_19_442.jpg,0,1,0,26.36675
IMG\center_2017_08_05_00_18_19_582.jpg,IMG\left_2017_08_05_00_18_19_582.jpg,IMG\right_2017_08_05_00_18_19_582.jpg,0,1,0,27.68448
IMG\center_2017_08_05_00_18_19_718.jpg,IMG\left_2017_08_05_00_18_19_718.jpg,IMG\right_2017_08_05_00_18_19_718.jpg,0,1,0,28.79921
IMG\center_2017_08_05_00_18_19_847.jpg,IMG\left_2017_08_05_00_18_19_847.jpg,IMG\right_2017_08_05_00_18_19_847.jpg,0,1,0,30.08275
IMG\center_2017_08_05_00_18_19_948.jpg,IMG\left_2017_08_05_00_18_19_948.jpg,IMG\right_2017_08_05_00_18_19_948.jpg,0,1,0,30.19027
IMG\center_2017_08_05_00_18_20_068.jpg,IMG\left_2017_08_05_00_18_20_068.jpg,IMG\right_2017_08_05_00_18_20_068.jpg,0,1,0,30.19029
IMG\center_2017_08_05_00_18_20_200.jpg,IMG\left_2017_08_05_00_18_20_200.jpg,IMG\right_2017_08_05_00_18_20_200.jpg,0,0.6108513,0,30.09241
IMG\center_2017_08_05_00_18_20_304.jpg,IMG\left_2017_08_05_00_18_20_304.jpg,IMG\right_2017_08_05_00_18_20_304.jpg,0,0.2784261,0,30.00997
IMG\center_2017_08_05_00_18_20_446.jpg,IMG\left_2017_08_05_00_18_20_446.jpg,IMG\right_2017_08_05_00_18_20_446.jpg,0,0,0,29.62198
IMG\center_2017_08_05_00_18_20_551.jpg,IMG\left_2017_08_05_00_18_20_551.jpg,IMG\right_2017_08_05_00_18_20_551.jpg,0,0,0,29.32444
IMG\center_2017_08_05_00_18_20_650.jpg,IMG\left_2017_08_05_00_18_20_650.jpg,IMG\right_2017_08_05_00_18_20_650.jpg,0,0,0,28.97144
IMG\center_2017_08_05_00_18_20_778.jpg,IMG\left_2017_08_05_00_18_20_778.jpg,IMG\right_2017_08_05_00_18_20_778.jpg,-0.3,0,0,28.56934
IMG\center_2017_08_05_00_18_20_851.jpg,IMG\left_2017_08_05_00_18_20_851.jpg,IMG\right_2017_08_05_00_18_20_851.jpg,-0.5000001,0,0,28.20634
IMG\center_2017_08_05_00_18_20_952.jpg,IMG\left_2017_08_05_00_18_20_952.jpg,IMG\right_2017_08_05_00_18_20_952.jpg,-0.3049615,0,0,27.89974
IMG\center_2017_08_05_00_18_21_065.jpg,IMG\left_2017_08_05_00_18_21_065.jpg,IMG\right_2017_08_05_00_18_21_065.jpg,0,0,0,27.5989
IMG\center_2017_08_05_00_18_21_147.jpg,IMG\left_2017_08_05_00_18_21_147.jpg,IMG\right_2017_08_05_00_18_21_147.jpg,0,0,0,27.37354
IMG\center_2017_08_05_00_18_21_233.jpg,IMG\left_2017_08_05_00_18_21_233.jpg,IMG\right_2017_08_05_00_18_21_233.jpg,0,0,0,27.09794
IMG\center_2017_08_05_00_18_21_345.jpg,IMG\left_2017_08_05_00_18_21_345.jpg,IMG\right_2017_08_05_00_18_21_345.jpg,0,0,0,26.82579
IMG\center_2017_08_05_00_18_21_427.jpg,IMG\left_2017_08_05_00_18_21_427.jpg,IMG\right_2017_08_05_00_18_21_427.jpg,0,0,0,26.61008
IMG\center_2017_08_05_00_18_21_553.jpg,IMG\left_2017_08_05_00_18_21_553.jpg,IMG\right_2017_08_05_00_18_21_553.jpg,0,0,0,26.23678
IMG\center_2017_08_05_00_18_21_621.jpg,IMG\left_2017_08_05_00_18_21_621.jpg,IMG\right_2017_08_05_00_18_21_621.jpg,0,0,0,26.0784
IMG\center_2017_08_05_00_18_21_718.jpg,IMG\left_2017_08_05_00_18_21_718.jpg,IMG\right_2017_08_05_00_18_21_718.jpg,0.25,0,0,25.78427
IMG\center_2017_08_05_00_18_21_822.jpg,IMG\left_2017_08_05_00_18_21_822.jpg,IMG\right_2017_08_05_00_18_21_822.jpg,0,0,0,25.52103
IMG\center_2017_08_05_00_18_21_908.jpg,IMG\left_2017_08_05_00_18_21_908.jpg,IMG\right_2017_08_05_00_18_21_908.jpg,0,0,0,25.31549
IMG\center_2017_08_05_00_18_22_027.jpg,IMG\left_2017_08_05_00_18_22_027.jpg,IMG\right_2017_08_05_00_18_22_027.jpg,0,0,0,25.01066
IMG\center_2017_08_05_00_18_22_102.jpg,IMG\left_2017_08_05_00_18_22_102.jpg,IMG\right_2017_08_05_00_18_22_102.jpg,0,0,0,24.80954
IMG\center_2017_08_05_00_18_22_226.jpg,IMG\left_2017_08_05_00_18_22_226.jpg,IMG\right_2017_08_05_00_18_22_226.jpg,0,0,0,24.51092
IMG\center_2017_08_05_00_18_22_297.jpg,IMG\left_2017_08_05_00_18_22_297.jpg,IMG\right_2017_08_05_00_18_22_297.jpg,0,0,0,24.31385
IMG\center_2017_08_05_00_18_22_394.jpg,IMG\left_2017_08_05_00_18_22_394.jpg,IMG\right_2017_08_05_00_18_22_394.jpg,0,0,0,24.06973
IMG\center_2017_08_05_00_18_22_493.jpg,IMG\left_2017_08_05_00_18_22_493.jpg,IMG\right_2017_08_05_00_18_22_493.jpg,0,0.2915561,0,24.12848
IMG\center_2017_08_05_00_18_22_607.jpg,IMG\left_2017_08_05_00_18_22_607.jpg,IMG\right_2017_08_05_00_18_22_607.jpg,0,0.6221948,0,24.59508
IMG\center_2017_08_05_00_18_22_684.jpg,IMG\left_2017_08_05_00_18_22_684.jpg,IMG\right_2017_08_05_00_18_22_684.jpg,0,0.8726264,0,25.21677
IMG\center_2017_08_05_00_18_22_810.jpg,IMG\left_2017_08_05_00_18_22_810.jpg,IMG\right_2017_08_05_00_18_22_810.jpg,0,1,0,26.52603
IMG\center_2017_08_05_00_18_22_900.jpg,IMG\left_2017_08_05_00_18_22_900.jpg,IMG\right_2017_08_05_00_18_22_900.jpg,0,1,0,27.27981
IMG\center_2017_08_05_00_18_22_979.jpg,IMG\left_2017_08_05_00_18_22_979.jpg,IMG\right_2017_08_05_00_18_22_979.jpg,0,1,0,28.02793
IMG\center_2017_08_05_00_18_23_071.jpg,IMG\left_2017_08_05_00_18_23_071.jpg,IMG\right_2017_08_05_00_18_23_071.jpg,0,1,0,28.95427
IMG\center_2017_08_05_00_18_23_166.jpg,IMG\left_2017_08_05_00_18_23_166.jpg,IMG\right_2017_08_05_00_18_23_166.jpg,0,1,0,29.68853
IMG\center_2017_08_05_00_18_23_291.jpg,IMG\left_2017_08_05_00_18_23_291.jpg,IMG\right_2017_08_05_00_18_23_291.jpg,0,1,0,30.19042
IMG\center_2017_08_05_00_18_23_366.jpg,IMG\left_2017_08_05_00_18_23_366.jpg,IMG\right_2017_08_05_00_18_23_366.jpg,0,1,0,30.19024
IMG\center_2017_08_05_00_18_23_495.jpg,IMG\left_2017_08_05_00_18_23_495.jpg,IMG\right_2017_08_05_00_18_23_495.jpg,0,1,0,30.19025
IMG\center_2017_08_05_00_18_23_569.jpg,IMG\left_2017_08_05_00_18_23_569.jpg,IMG\right_2017_08_05_00_18_23_569.jpg,0,1,0,30.19025
IMG\center_2017_08_05_00_18_23_696.jpg,IMG\left_2017_08_05_00_18_23_696.jpg,IMG\right_2017_08_05_00_18_23_696.jpg,0,1,0,30.19027
IMG\center_2017_08_05_00_18_23_794.jpg,IMG\left_2017_08_05_00_18_23_794.jpg,IMG\right_2017_08_05_00_18_23_794.jpg,0,1,0,30.19025
IMG\center_2017_08_05_00_18_23_888.jpg,IMG\left_2017_08_05_00_18_23_888.jpg,IMG\right_2017_08_05_00_18_23_888.jpg,0,1,0,30.19026
IMG\center_2017_08_05_00_18_23_987.jpg,IMG\left_2017_08_05_00_18_23_987.jpg,IMG\right_2017_08_05_00_18_23_987.jpg,0,1,0,30.19026
IMG\center_2017_08_05_00_18_24_087.jpg,IMG\left_2017_08_05_00_18_24_087.jpg,IMG\right_2017_08_05_00_18_24_087.jpg,0,1,0,30.18967
IMG\center_2017_08_05_00_18_24_195.jpg,IMG\left_2017_08_05_00_18_24_195.jpg,IMG\right_2017_08_05_00_18_24_195.jpg,0,0.6662177,0,30.10799
IMG\center_2017_08_05_00_18_24_282.jpg,IMG\left_2017_08_05_00_18_24_282.jpg,IMG\right_2017_08_05_00_18_24_282.jpg,0,0.3906922,0,30.03821
IMG\center_2017_08_05_00_18_24_369.jpg,IMG\left_2017_08_05_00_18_24_369.jpg,IMG\right_2017_08_05_00_18_24_369.jpg,0,0.1116655,0,29.85148
IMG\center_2017_08_05_00_18_24_467.jpg,IMG\left_2017_08_05_00_18_24_467.jpg,IMG\right_2017_08_05_00_18_24_467.jpg,0,0,0,29.63131
IMG\center_2017_08_05_00_18_24_566.jpg,IMG\left_2017_08_05_00_18_24_566.jpg,IMG\right_2017_08_05_00_18_24_566.jpg,0,0,0,29.33452
IMG\center_2017_08_05_00_18_24_695.jpg,IMG\left_2017_08_05_00_18_24_695.jpg,IMG\right_2017_08_05_00_18_24_695.jpg,0,0,0,28.92319
IMG\center_2017_08_05_00_18_24_764.jpg,IMG\left_2017_08_05_00_18_24_764.jpg,IMG\right_2017_08_05_00_18_24_764.jpg,0,0,0,28.74858
IMG\center_2017_08_05_00_18_24_854.jpg,IMG\left_2017_08_05_00_18_24_854.jpg,IMG\right_2017_08_05_00_18_24_854.jpg,0,0,0,28.45992
IMG\center_2017_08_05_00_18_24_963.jpg,IMG\left_2017_08_05_00_18_24_963.jpg,IMG\right_2017_08_05_00_18_24_963.jpg,0,0,0,28.17414
IMG\center_2017_08_05_00_18_25_079.jpg,IMG\left_2017_08_05_00_18_25_079.jpg,IMG\right_2017_08_05_00_18_25_079.jpg,0,0,0,27.83501
IMG\center_2017_08_05_00_18_25_180.jpg,IMG\left_2017_08_05_00_18_25_180.jpg,IMG\right_2017_08_05_00_18_25_180.jpg,0,0,0,27.55552
IMG\center_2017_08_05_00_18_25_287.jpg,IMG\left_2017_08_05_00_18_25_287.jpg,IMG\right_2017_08_05_00_18_25_287.jpg,0,0,0,27.27884
IMG\center_2017_08_05_00_18_25_398.jpg,IMG\left_2017_08_05_00_18_25_398.jpg,IMG\right_2017_08_05_00_18_25_398.jpg,0,0,0,26.95048
IMG\center_2017_08_05_00_18_25_505.jpg,IMG\left_2017_08_05_00_18_25_505.jpg,IMG\right_2017_08_05_00_18_25_505.jpg,0,0,0,26.67987
IMG\center_2017_08_05_00_18_25_616.jpg,IMG\left_2017_08_05_00_18_25_616.jpg,IMG\right_2017_08_05_00_18_25_616.jpg,0,0,0,26.35875
IMG\center_2017_08_05_00_18_25_730.jpg,IMG\left_2017_08_05_00_18_25_730.jpg,IMG\right_2017_08_05_00_18_25_730.jpg,-0.2,0,0,26.02319
IMG\center_2017_08_05_00_18_25_834.jpg,IMG\left_2017_08_05_00_18_25_834.jpg,IMG\right_2017_08_05_00_18_25_834.jpg,-0.1807748,0,0,25.71944
IMG\center_2017_08_05_00_18_25_944.jpg,IMG\left_2017_08_05_00_18_25_944.jpg,IMG\right_2017_08_05_00_18_25_944.jpg,0,0,0,25.45789
IMG\center_2017_08_05_00_18_26_046.jpg,IMG\left_2017_08_05_00_18_26_046.jpg,IMG\right_2017_08_05_00_18_26_046.jpg,0,0,0,25.20094
IMG\center_2017_08_05_00_18_26_162.jpg,IMG\left_2017_08_05_00_18_26_162.jpg,IMG\right_2017_08_05_00_18_26_162.jpg,0,0,0,24.8974
IMG\center_2017_08_05_00_18_26_264.jpg,IMG\left_2017_08_05_00_18_26_264.jpg,IMG\right_2017_08_05_00_18_26_264.jpg,0,0,0,24.64741
IMG\center_2017_08_05_00_18_26_378.jpg,IMG\left_2017_08_05_00_18_26_378.jpg,IMG\right_2017_08_05_00_18_26_378.jpg,0,0.3380838,0,24.65113
IMG\center_2017_08_05_00_18_26_482.jpg,IMG\left_2017_08_05_00_18_26_482.jpg,IMG\right_2017_08_05_00_18_26_482.jpg,0,0.6541349,0,25.04849
IMG\center_2017_08_05_00_18_26_597.jpg,IMG\left_2017_08_05_00_18_26_597.jpg,IMG\right_2017_08_05_00_18_26_597.jpg,0,0.9976485,0,26.0148
IMG\center_2017_08_05_00_18_26_699.jpg,IMG\left_2017_08_05_00_18_26_699.jpg,IMG\right_2017_08_05_00_18_26_699.jpg,0,1,0,26.96303
IMG\center_2017_08_05_00_18_26_816.jpg,IMG\left_2017_08_05_00_18_26_816.jpg,IMG\right_2017_08_05_00_18_26_816.jpg,0,1,0,28.0864
IMG\center_2017_08_05_00_18_26_925.jpg,IMG\left_2017_08_05_00_18_26_925.jpg,IMG\right_2017_08_05_00_18_26_925.jpg,0,1,0,29.01222
IMG\center_2017_08_05_00_18_27_030.jpg,IMG\left_2017_08_05_00_18_27_030.jpg,IMG\right_2017_08_05_00_18_27_030.jpg,0,1,0,30.11092
IMG\center_2017_08_05_00_18_27_143.jpg,IMG\left_2017_08_05_00_18_27_143.jpg,IMG\right_2017_08_05_00_18_27_143.jpg,0,1,0,30.19027
IMG\center_2017_08_05_00_18_27_249.jpg,IMG\left_2017_08_05_00_18_27_249.jpg,IMG\right_2017_08_05_00_18_27_249.jpg,0,1,0,30.19029
IMG\center_2017_08_05_00_18_27_356.jpg,IMG\left_2017_08_05_00_18_27_356.jpg,IMG\right_2017_08_05_00_18_27_356.jpg,0,1,0,30.19031
IMG\center_2017_08_05_00_18_27_462.jpg,IMG\left_2017_08_05_00_18_27_462.jpg,IMG\right_2017_08_05_00_18_27_462.jpg,0,1,0,30.19031
IMG\center_2017_08_05_00_18_27_584.jpg,IMG\left_2017_08_05_00_18_27_584.jpg,IMG\right_2017_08_05_00_18_27_584.jpg,0,1,0,30.19028
IMG\center_2017_08_05_00_18_27_687.jpg,IMG\left_2017_08_05_00_18_27_687.jpg,IMG\right_2017_08_05_00_18_27_687.jpg,0,1,0,30.1903
IMG\center_2017_08_05_00_18_27_795.jpg,IMG\left_2017_08_05_00_18_27_795.jpg,IMG\right_2017_08_05_00_18_27_795.jpg,0,1,0,30.1903
IMG\center_2017_08_05_00_18_27_977.jpg,IMG\left_2017_08_05_00_18_27_977.jpg,IMG\right_2017_08_05_00_18_27_977.jpg,0,0.6221027,0,30.09521
IMG\center_2017_08_05_00_18_28_047.jpg,IMG\left_2017_08_05_00_18_28_047.jpg,IMG\right_2017_08_05_00_18_28_047.jpg,0,0.4000218,0,30.04662
IMG\center_2017_08_05_00_18_28_176.jpg,IMG\left_2017_08_05_00_18_28_176.jpg,IMG\right_2017_08_05_00_18_28_176.jpg,-0.35,0.01922192,0,29.56551
IMG\center_2017_08_05_00_18_28_250.jpg,IMG\left_2017_08_05_00_18_28_250.jpg,IMG\right_2017_08_05_00_18_28_250.jpg,-0.1558165,0,0,29.32549
IMG\center_2017_08_05_00_18_28_354.jpg,IMG\left_2017_08_05_00_18_28_354.jpg,IMG\right_2017_08_05_00_18_28_354.jpg,0,0,0,29.02527
IMG\center_2017_08_05_00_18_28_452.jpg,IMG\left_2017_08_05_00_18_28_452.jpg,IMG\right_2017_08_05_00_18_28_452.jpg,0,0,0,28.73271
IMG\center_2017_08_05_00_18_28_567.jpg,IMG\left_2017_08_05_00_18_28_567.jpg,IMG\right_2017_08_05_00_18_28_567.jpg,0,0,0,28.44404
IMG\center_2017_08_05_00_18_28_659.jpg,IMG\left_2017_08_05_00_18_28_659.jpg,IMG\right_2017_08_05_00_18_28_659.jpg,0,0,0,28.15843
IMG\center_2017_08_05_00_18_28_754.jpg,IMG\left_2017_08_05_00_18_28_754.jpg,IMG\right_2017_08_05_00_18_28_754.jpg,0,0,0,27.87569
IMG\center_2017_08_05_00_18_28_878.jpg,IMG\left_2017_08_05_00_18_28_878.jpg,IMG\right_2017_08_05_00_18_28_878.jpg,0,0,0,27.54016
IMG\center_2017_08_05_00_18_28_961.jpg,IMG\left_2017_08_05_00_18_28_961.jpg,IMG\right_2017_08_05_00_18_28_961.jpg,0,0,0,27.3187
IMG\center_2017_08_05_00_18_29_054.jpg,IMG\left_2017_08_05_00_18_29_054.jpg,IMG\right_2017_08_05_00_18_29_054.jpg,0,0,0,27.04439
IMG\center_2017_08_05_00_18_29_159.jpg,IMG\left_2017_08_05_00_18_29_159.jpg,IMG\right_2017_08_05_00_18_29_159.jpg,0,0.3050507,0,27.08944
IMG\center_2017_08_05_00_18_29_269.jpg,IMG\left_2017_08_05_00_18_29_269.jpg,IMG\right_2017_08_05_00_18_29_269.jpg,0,0.629105,0,27.52838
IMG\center_2017_08_05_00_18_29_359.jpg,IMG\left_2017_08_05_00_18_29_359.jpg,IMG\right_2017_08_05_00_18_29_359.jpg,0,0.9026382,0,28.30014
IMG\center_2017_08_05_00_18_29_452.jpg,IMG\left_2017_08_05_00_18_29_452.jpg,IMG\right_2017_08_05_00_18_29_452.jpg,0,1,0,29.20807
IMG\center_2017_08_05_00_18_29_553.jpg,IMG\left_2017_08_05_00_18_29_553.jpg,IMG\right_2017_08_05_00_18_29_553.jpg,0,1,0,30.12287
IMG\center_2017_08_05_00_18_29_679.jpg,IMG\left_2017_08_05_00_18_29_679.jpg,IMG\right_2017_08_05_00_18_29_679.jpg,0,1,0,30.19029
IMG\center_2017_08_05_00_18_29_753.jpg,IMG\left_2017_08_05_00_18_29_753.jpg,IMG\right_2017_08_05_00_18_29_753.jpg,0,0.7660161,0,30.12794
IMG\center_2017_08_05_00_18_29_871.jpg,IMG\left_2017_08_05_00_18_29_871.jpg,IMG\right_2017_08_05_00_18_29_871.jpg,-0.25,0.4261513,0,30.03247
IMG\center_2017_08_05_00_18_29_982.jpg,IMG\left_2017_08_05_00_18_29_982.jpg,IMG\right_2017_08_05_00_18_29_982.jpg,-0.01191731,0.09820385,0,29.79804
IMG\center_2017_08_05_00_18_30_096.jpg,IMG\left_2017_08_05_00_18_30_096.jpg,IMG\right_2017_08_05_00_18_30_096.jpg,0,0,0,29.45695
IMG\center_2017_08_05_00_18_30_189.jpg,IMG\left_2017_08_05_00_18_30_189.jpg,IMG\right_2017_08_05_00_18_30_189.jpg,0,0,0,29.2198
IMG\center_2017_08_05_00_18_30_270.jpg,IMG\left_2017_08_05_00_18_30_270.jpg,IMG\right_2017_08_05_00_18_30_270.jpg,0,0,0,28.92605
IMG\center_2017_08_05_00_18_30_372.jpg,IMG\left_2017_08_05_00_18_30_372.jpg,IMG\right_2017_08_05_00_18_30_372.jpg,0,0,0,28.63512
IMG\center_2017_08_05_00_18_30_468.jpg,IMG\left_2017_08_05_00_18_30_468.jpg,IMG\right_2017_08_05_00_18_30_468.jpg,0,0,0,28.40446
IMG\center_2017_08_05_00_18_30_565.jpg,IMG\left_2017_08_05_00_18_30_565.jpg,IMG\right_2017_08_05_00_18_30_565.jpg,0,0,0,28.11874
IMG\center_2017_08_05_00_18_30_681.jpg,IMG\left_2017_08_05_00_18_30_681.jpg,IMG\right_2017_08_05_00_18_30_681.jpg,-0.3,0,0,27.72885
IMG\center_2017_08_05_00_18_30_811.jpg,IMG\left_2017_08_05_00_18_30_811.jpg,IMG\right_2017_08_05_00_18_30_811.jpg,0,0,0,27.33268
IMG\center_2017_08_05_00_18_30_886.jpg,IMG\left_2017_08_05_00_18_30_886.jpg,IMG\right_2017_08_05_00_18_30_886.jpg,0,0,0,27.16735
IMG\center_2017_08_05_00_18_31_027.jpg,IMG\left_2017_08_05_00_18_31_027.jpg,IMG\right_2017_08_05_00_18_31_027.jpg,0,0,0,26.7862
IMG\center_2017_08_05_00_18_31_103.jpg,IMG\left_2017_08_05_00_18_31_103.jpg,IMG\right_2017_08_05_00_18_31_103.jpg,0,0,0,26.57096
IMG\center_2017_08_05_00_18_31_203.jpg,IMG\left_2017_08_05_00_18_31_203.jpg,IMG\right_2017_08_05_00_18_31_203.jpg,0,0,0,26.30439
IMG\center_2017_08_05_00_18_31_330.jpg,IMG\left_2017_08_05_00_18_31_330.jpg,IMG\right_2017_08_05_00_18_31_330.jpg,0,0,0,25.98808
IMG\center_2017_08_05_00_18_31_398.jpg,IMG\left_2017_08_05_00_18_31_398.jpg,IMG\right_2017_08_05_00_18_31_398.jpg,0,0,0,25.77932
IMG\center_2017_08_05_00_18_31_504.jpg,IMG\left_2017_08_05_00_18_31_504.jpg,IMG\right_2017_08_05_00_18_31_504.jpg,0,0.3106478,0,25.84306
IMG\center_2017_08_05_00_18_31_600.jpg,IMG\left_2017_08_05_00_18_31_600.jpg,IMG\right_2017_08_05_00_18_31_600.jpg,0,0.6046154,0,26.27264
IMG\center_2017_08_05_00_18_31_715.jpg,IMG\left_2017_08_05_00_18_31_715.jpg,IMG\right_2017_08_05_00_18_31_715.jpg,0,0.9316692,0,27.26031
IMG\center_2017_08_05_00_18_31_823.jpg,IMG\left_2017_08_05_00_18_31_823.jpg,IMG\right_2017_08_05_00_18_31_823.jpg,0,1,0,28.18118
IMG\center_2017_08_05_00_18_31_934.jpg,IMG\left_2017_08_05_00_18_31_934.jpg,IMG\right_2017_08_05_00_18_31_934.jpg,0,1,0,29.28923
IMG\center_2017_08_05_00_18_32_038.jpg,IMG\left_2017_08_05_00_18_32_038.jpg,IMG\right_2017_08_05_00_18_32_038.jpg,0,1,0,30.1831
IMG\center_2017_08_05_00_18_32_141.jpg,IMG\left_2017_08_05_00_18_32_141.jpg,IMG\right_2017_08_05_00_18_32_141.jpg,-0.1,0.847478,0,30.13829
IMG\center_2017_08_05_00_18_32_242.jpg,IMG\left_2017_08_05_00_18_32_242.jpg,IMG\right_2017_08_05_00_18_32_242.jpg,-0.35,0.5409601,0,30.03547
IMG\center_2017_08_05_00_18_32_337.jpg,IMG\left_2017_08_05_00_18_32_337.jpg,IMG\right_2017_08_05_00_18_32_337.jpg,-0.1716071,0.2535272,0,29.99124
IMG\center_2017_08_05_00_18_32_439.jpg,IMG\left_2017_08_05_00_18_32_439.jpg,IMG\right_2017_08_05_00_18_32_439.jpg,0,0,0,29.78383
IMG\center_2017_08_05_00_18_32_546.jpg,IMG\left_2017_08_05_00_18_32_546.jpg,IMG\right_2017_08_05_00_18_32_546.jpg,0,0,0,29.48174
IMG\center_2017_08_05_00_18_32_645.jpg,IMG\left_2017_08_05_00_18_32_645.jpg,IMG\right_2017_08_05_00_18_32_645.jpg,0,0,0,29.18584
IMG\center_2017_08_05_00_18_32_752.jpg,IMG\left_2017_08_05_00_18_32_752.jpg,IMG\right_2017_08_05_00_18_32_752.jpg,0,0,0,28.83494
IMG\center_2017_08_05_00_18_32_857.jpg,IMG\left_2017_08_05_00_18_32_857.jpg,IMG\right_2017_08_05_00_18_32_857.jpg,0,0,0,28.54542
IMG\center_2017_08_05_00_18_32_955.jpg,IMG\left_2017_08_05_00_18_32_955.jpg,IMG\right_2017_08_05_00_18_32_955.jpg,0,0.1490812,0,28.33896
IMG\center_2017_08_05_00_18_33_056.jpg,IMG\left_2017_08_05_00_18_33_056.jpg,IMG\right_2017_08_05_00_18_33_056.jpg,0,0.4506196,0,28.4741
IMG\center_2017_08_05_00_18_33_156.jpg,IMG\left_2017_08_05_00_18_33_156.jpg,IMG\right_2017_08_05_00_18_33_156.jpg,0,0.7513544,0,28.97849
