center,left,right,steering,throttle,brake,speed
IMG\center_2017_08_05_00_35_39_955.jpg,IMG\left_2017_08_05_00_35_39_955.jpg,IMG\right_2017_08_05_00_35_39_955.jpg,-0.1,0,0,9.896135
IMG\center_2017_08_05_00_35_40_067.jpg,IMG\left_2017_08_05_00_35_40_067.jpg,IMG\right_2017_08_05_00_35_40_067.jpg,-0.1407214,0,0,9.761147
IMG\center_2017_08_05_00_35_40_170.jpg,IMG\left_2017_08_05_00_35_40_170.jpg,IMG\right_2017_08_05_00_35_40_170.jpg,0,0,0,9.659121
IMG\center_2017_08_05_00_35_40_272.jpg,IMG\left_2017_08_05_00_35_40_272.jpg,IMG\right_2017_08_05_00_35_40_272.jpg,0,0,0,9.561905
IMG\center_2017_08_05_00_35_40_378.jpg,IMG\left_2017_08_05_00_35_40_378.jpg,IMG\right_2017_08_05_00_35_40_378.jpg,0,0,0,9.44683
IMG\center_2017_08_05_00_35_40_488.jpg,IMG\left_2017_08_05_00_35_40_488.jpg,IMG\right_2017_08_05_00_35_40_488.jpg,0,0,0,9.352009
IMG\center_2017_08_05_00_35_40_593.jpg,IMG\left_2017_08_05_00_35_40_593.jpg,IMG\right_2017_08_05_00_35_40_593.jpg,-0.25,0,0,9.240538
IMG\center_2017_08_05_00_35_40_708.jpg,IMG\left_2017_08_05_00_35_40_708.jpg,IMG\right_2017_08_05_00_35_40_708.jpg,0,0,0,9.124779
IMG\center_2017_08_05_00_35_40_810.jpg,IMG\left_2017_08_05_00_35_40_810.jpg,IMG\right_2017_08_05_00_35_40_810.jpg,0,0,0,9.032396
IMG\center_2017_08_05_00_35_40_917.jpg,IMG\left_2017_08_05_00_35_40_917.jpg,IMG\right_2017_08_05_00_35_40_917.jpg,-0.25,0,0,8.925958
IMG\center_2017_08_05_00_35_41_020.jpg,IMG\left_2017_08_05_00_35_41_020.jpg,IMG\right_2017_08_05_00_35_41_020.jpg,-0.009698294,0,0,8.814247
IMG\center_2017_08_05_00_35_41_121.jpg,IMG\left_2017_08_05_00_35_41_121.jpg,IMG\right_2017_08_05_00_35_41_121.jpg,0,0,0,8.724799
IMG\center_2017_08_05_00_35_41_222.jpg,IMG\left_2017_08_05_00_35_41_222.jpg,IMG\right_2017_08_05_00_35_41_222.jpg,0,0,0,8.637174
IMG\center_2017_08_05_00_35_41_319.jpg,IMG\left_2017_08_05_00_35_41_319.jpg,IMG\right_2017_08_05_00_35_41_319.jpg,0,0,0,8.550482
IMG\center_2017_08_05_00_35_41_430.jpg,IMG\left_2017_08_05_00_35_41_430.jpg,IMG\right_2017_08_05_00_35_41_430.jpg,0,0,0,8.464664
IMG\center_2017_08_05_00_35_41_677.jpg,IMG\left_2017_08_05_00_35_41_677.jpg,IMG\right_2017_08_05_00_35_41_677.jpg,0,0,0,8.362818
IMG\center_2017_08_05_00_36_22_508.jpg,IMG\left_2017_08_05_00_36_22_508.jpg,IMG\right_2017_08_05_00_36_22_508.jpg,0,0,0,0.0001532058
IMG\center_2017_08_05_00_36_22_626.jpg,IMG\left_2017_08_05_00_36_22_626.jpg,IMG\right_2017_08_05_00_36_22_626.jpg,0,0,0,0.0001526849
IMG\center_2017_08_05_00_36_22_697.jpg,IMG\left_2017_08_05_00_36_22_697.jpg,IMG\right_2017_08_05_00_36_22_697.jpg,0,0,0,0.00015327
IMG\center_2017_08_05_00_36_22_812.jpg,IMG\left_2017_08_05_00_36_22_812.jpg,IMG\right_2017_08_05_00_36_22_812.jpg,0,0,0,0.0001538575
IMG\center_2017_08_05_00_36_22_878.jpg,IMG\left_2017_08_05_00_36_22_878.jpg,IMG\right_2017_08_05_00_36_22_878.jpg,0,0,0,0.0001529249
IMG\center_2017_08_05_00_36_22_974.jpg,IMG\left_2017_08_05_00_36_22_974.jpg,IMG\right_2017_08_05_00_36_22_974.jpg,0,0,0,0.0001539269
IMG\center_2017_08_05_00_36_23_057.jpg,IMG\left_2017_08_05_00_36_23_057.jpg,IMG\right_2017_08_05_00_36_23_057.jpg,0,0.2590666,0,0.2305574
IMG\center_2017_08_05_00_36_23_172.jpg,IMG\left_2017_08_05_00_36_23_172.jpg,IMG\right_2017_08_05_00_36_23_172.jpg,0,0.5777946,0,0.9064437
IMG\center_2017_08_05_00_36_23_272.jpg,IMG\left_2017_08_05_00_36_23_272.jpg,IMG\right_2017_08_05_00_36_23_272.jpg,0,0.8796654,0,1.916002
IMG\center_2017_08_05_00_36_23_372.jpg,IMG\left_2017_08_05_00_36_23_372.jpg,IMG\right_2017_08_05_00_36_23_372.jpg,0,1,0,3.083308
IMG\center_2017_08_05_00_36_23_498.jpg,IMG\left_2017_08_05_00_36_23_498.jpg,IMG\right_2017_08_05_00_36_23_498.jpg,0,0.6119862,0,4.090366
IMG\center_2017_08_05_00_36_23_575.jpg,IMG\left_2017_08_05_00_36_23_575.jpg,IMG\right_2017_08_05_00_36_23_575.jpg,0,0.3896334,0,4.442058
IMG\center_2017_08_05_00_36_23_658.jpg,IMG\left_2017_08_05_00_36_23_658.jpg,IMG\right_2017_08_05_00_36_23_658.jpg,0,0.1259306,0,4.537825
IMG\center_2017_08_05_00_36_23_781.jpg,IMG\left_2017_08_05_00_36_23_781.jpg,IMG\right_2017_08_05_00_36_23_781.jpg,0.25,0,0,4.490092
IMG\center_2017_08_05_00_36_23_866.jpg,IMG\left_2017_08_05_00_36_23_866.jpg,IMG\right_2017_08_05_00_36_23_866.jpg,0.03047842,0,0,4.442221
IMG\center_2017_08_05_00_36_23_940.jpg,IMG\left_2017_08_05_00_36_23_940.jpg,IMG\right_2017_08_05_00_36_23_940.jpg,0,0,0,4.405575
IMG\center_2017_08_05_00_36_24_063.jpg,IMG\left_2017_08_05_00_36_24_063.jpg,IMG\right_2017_08_05_00_36_24_063.jpg,0,0.3380916,0,4.830104
IMG\center_2017_08_05_00_36_24_152.jpg,IMG\left_2017_08_05_00_36_24_152.jpg,IMG\right_2017_08_05_00_36_24_152.jpg,0,0.6121278,0,5.372093
IMG\center_2017_08_05_00_36_24_228.jpg,IMG\left_2017_08_05_00_36_24_228.jpg,IMG\right_2017_08_05_00_36_24_228.jpg,0,0.3600363,0,5.765764
IMG\center_2017_08_05_00_36_24_334.jpg,IMG\left_2017_08_05_00_36_24_334.jpg,IMG\right_2017_08_05_00_36_24_334.jpg,0,0.04459605,0,5.777256
IMG\center_2017_08_05_00_36_24_464.jpg,IMG\left_2017_08_05_00_36_24_464.jpg,IMG\right_2017_08_05_00_36_24_464.jpg,0.3,0,0,5.696619
IMG\center_2017_08_05_00_36_24_545.jpg,IMG\left_2017_08_05_00_36_24_545.jpg,IMG\right_2017_08_05_00_36_24_545.jpg,0.05873455,0,0,5.648947
IMG\center_2017_08_05_00_36_24_662.jpg,IMG\left_2017_08_05_00_36_24_662.jpg,IMG\right_2017_08_05_00_36_24_662.jpg,0,0,0,5.579126
IMG\center_2017_08_05_00_36_24_739.jpg,IMG\left_2017_08_05_00_36_24_739.jpg,IMG\right_2017_08_05_00_36_24_739.jpg,0.2,0,0,5.52946
IMG\center_2017_08_05_00_36_24_823.jpg,IMG\left_2017_08_05_00_36_24_823.jpg,IMG\right_2017_08_05_00_36_24_823.jpg,0.4,0,0,5.468019
IMG\center_2017_08_05_00_36_24_948.jpg,IMG\left_2017_08_05_00_36_24_948.jpg,IMG\right_2017_08_05_00_36_24_948.jpg,0.140028,0,0,5.405422
IMG\center_2017_08_05_00_36_25_031.jpg,IMG\left_2017_08_05_00_36_25_031.jpg,IMG\right_2017_08_05_00_36_25_031.jpg,0,0,0,5.358463
IMG\center_2017_08_05_00_36_25_110.jpg,IMG\left_2017_08_05_00_36_25_110.jpg,IMG\right_2017_08_05_00_36_25_110.jpg,0,0,0,5.305315
IMG\center_2017_08_05_00_36_25_223.jpg,IMG\left_2017_08_05_00_36_25_223.jpg,IMG\right_2017_08_05_00_36_25_223.jpg,0,0.3153235,0,5.620564
IMG\center_2017_08_05_00_36_25_312.jpg,IMG\left_2017_08_05_00_36_25_312.jpg,IMG\right_2017_08_05_00_36_25_312.jpg,0,0.5909624,0,6.135515
IMG\center_2017_08_05_00_36_25_423.jpg,IMG\left_2017_08_05_00_36_25_423.jpg,IMG\right_2017_08_05_00_36_25_423.jpg,0.3,0.9173744,0,7.356793
IMG\center_2017_08_05_00_36_25_515.jpg,IMG\left_2017_08_05_00_36_25_515.jpg,IMG\right_2017_08_05_00_36_25_515.jpg,0.5500001,0.6243786,0,8.014066
IMG\center_2017_08_05_00_36_25_616.jpg,IMG\left_2017_08_05_00_36_25_616.jpg,IMG\right_2017_08_05_00_36_25_616.jpg,0.3166598,0.3216305,0,8.357026
IMG\center_2017_08_05_00_36_25_705.jpg,IMG\left_2017_08_05_00_36_25_705.jpg,IMG\right_2017_08_05_00_36_25_705.jpg,0.04573969,0.05071042,0,8.346233
IMG\center_2017_08_05_00_36_25_858.jpg,IMG\left_2017_08_05_00_36_25_858.jpg,IMG\right_2017_08_05_00_36_25_858.jpg,0,0,0,8.218052
IMG\center_2017_08_05_00_36_25_941.jpg,IMG\left_2017_08_05_00_36_25_941.jpg,IMG\right_2017_08_05_00_36_25_941.jpg,0.2,0,0,8.149994
IMG\center_2017_08_05_00_36_26_040.jpg,IMG\left_2017_08_05_00_36_26_040.jpg,IMG\right_2017_08_05_00_36_26_040.jpg,0.45,0,0,8.038071
IMG\center_2017_08_05_00_36_26_149.jpg,IMG\left_2017_08_05_00_36_26_149.jpg,IMG\right_2017_08_05_00_36_26_149.jpg,0.2145928,0,0,7.972184
IMG\center_2017_08_05_00_36_26_226.jpg,IMG\left_2017_08_05_00_36_26_226.jpg,IMG\right_2017_08_05_00_36_26_226.jpg,0,0,0,7.902548
IMG\center_2017_08_05_00_36_26_336.jpg,IMG\left_2017_08_05_00_36_26_336.jpg,IMG\right_2017_08_05_00_36_26_336.jpg,0,0,0,7.815082
IMG\center_2017_08_05_00_36_26_462.jpg,IMG\left_2017_08_05_00_36_26_462.jpg,IMG\right_2017_08_05_00_36_26_462.jpg,0,0,0,7.729668
IMG\center_2017_08_05_00_36_26_540.jpg,IMG\left_2017_08_05_00_36_26_540.jpg,IMG\right_2017_08_05_00_36_26_540.jpg,0,0,0,7.673338
IMG\center_2017_08_05_00_36_26_667.jpg,IMG\left_2017_08_05_00_36_26_667.jpg,IMG\right_2017_08_05_00_36_26_667.jpg,0,0.3786733,0,8.112734
IMG\center_2017_08_05_00_36_26_762.jpg,IMG\left_2017_08_05_00_36_26_762.jpg,IMG\right_2017_08_05_00_36_26_762.jpg,0,0.09407697,0,8.170798
IMG\center_2017_08_05_00_36_26_951.jpg,IMG\left_2017_08_05_00_36_26_951.jpg,IMG\right_2017_08_05_00_36_26_951.jpg,0,0,0,8.027464
IMG\center_2017_08_05_00_36_27_045.jpg,IMG\left_2017_08_05_00_36_27_045.jpg,IMG\right_2017_08_05_00_36_27_045.jpg,0,0,0,7.968445
IMG\center_2017_08_05_00_36_27_235.jpg,IMG\left_2017_08_05_00_36_27_235.jpg,IMG\right_2017_08_05_00_36_27_235.jpg,0,0,0,7.82114
IMG\center_2017_08_05_00_36_27_329.jpg,IMG\left_2017_08_05_00_36_27_329.jpg,IMG\right_2017_08_05_00_36_27_329.jpg,0,0,0,7.763068
IMG\center_2017_08_05_00_36_27_412.jpg,IMG\left_2017_08_05_00_36_27_412.jpg,IMG\right_2017_08_05_00_36_27_412.jpg,0,0,0,7.68969
IMG\center_2017_08_05_00_36_27_530.jpg,IMG\left_2017_08_05_00_36_27_530.jpg,IMG\right_2017_08_05_00_36_27_530.jpg,0,0,0,7.616137
IMG\center_2017_08_05_00_36_27_620.jpg,IMG\left_2017_08_05_00_36_27_620.jpg,IMG\right_2017_08_05_00_36_27_620.jpg,0,0,0,7.54332
IMG\center_2017_08_05_00_36_27_727.jpg,IMG\left_2017_08_05_00_36_27_727.jpg,IMG\right_2017_08_05_00_36_27_727.jpg,0,0,0,7.471241
IMG\center_2017_08_05_00_36_27_809.jpg,IMG\left_2017_08_05_00_36_27_809.jpg,IMG\right_2017_08_05_00_36_27_809.jpg,0,0,0,7.414109
IMG\center_2017_08_05_00_36_27_889.jpg,IMG\left_2017_08_05_00_36_27_889.jpg,IMG\right_2017_08_05_00_36_27_889.jpg,0,0,0,7.343341
IMG\center_2017_08_05_00_36_28_005.jpg,IMG\left_2017_08_05_00_36_28_005.jpg,IMG\right_2017_08_05_00_36_28_005.jpg,0,0,0,7.273283
IMG\center_2017_08_05_00_36_28_102.jpg,IMG\left_2017_08_05_00_36_28_102.jpg,IMG\right_2017_08_05_00_36_28_102.jpg,0,0,0,7.20393
IMG\center_2017_08_05_00_36_28_178.jpg,IMG\left_2017_08_05_00_36_28_178.jpg,IMG\right_2017_08_05_00_36_28_178.jpg,0,0,0,7.148948
IMG\center_2017_08_05_00_36_28_275.jpg,IMG\left_2017_08_05_00_36_28_275.jpg,IMG\right_2017_08_05_00_36_28_275.jpg,0,0,0,7.080844
IMG\center_2017_08_05_00_36_28_396.jpg,IMG\left_2017_08_05_00_36_28_396.jpg,IMG\right_2017_08_05_00_36_28_396.jpg,0,0,0,7.013423
IMG\center_2017_08_05_00_36_28_497.jpg,IMG\left_2017_08_05_00_36_28_497.jpg,IMG\right_2017_08_05_00_36_28_497.jpg,0,0,0,6.933412
IMG\center_2017_08_05_00_36_28_592.jpg,IMG\left_2017_08_05_00_36_28_592.jpg,IMG\right_2017_08_05_00_36_28_592.jpg,0,0,0,6.867478
IMG\center_2017_08_05_00_36_28_693.jpg,IMG\left_2017_08_05_00_36_28_693.jpg,IMG\right_2017_08_05_00_36_28_693.jpg,0,0,0,6.802217
IMG\center_2017_08_05_00_36_28_816.jpg,IMG\left_2017_08_05_00_36_28_816.jpg,IMG\right_2017_08_05_00_36_28_816.jpg,0,0,0,6.724768
IMG\center_2017_08_05_00_36_28_882.jpg,IMG\left_2017_08_05_00_36_28_882.jpg,IMG\right_2017_08_05_00_36_28_882.jpg,0,0,0,6.686396
IMG\center_2017_08_05_00_36_28_982.jpg,IMG\left_2017_08_05_00_36_28_982.jpg,IMG\right_2017_08_05_00_36_28_982.jpg,-0.25,0,0,6.608158
IMG\center_2017_08_05_00_36_29_075.jpg,IMG\left_2017_08_05_00_36_29_075.jpg,IMG\right_2017_08_05_00_36_29_075.jpg,-0.01031578,0,0,6.541747
IMG\center_2017_08_05_00_36_29_192.jpg,IMG\left_2017_08_05_00_36_29_192.jpg,IMG\right_2017_08_05_00_36_29_192.jpg,0,0,0,6.46561
IMG\center_2017_08_05_00_36_29_293.jpg,IMG\left_2017_08_05_00_36_29_293.jpg,IMG\right_2017_08_05_00_36_29_293.jpg,0,0,0,6.414865
IMG\center_2017_08_05_00_36_29_388.jpg,IMG\left_2017_08_05_00_36_29_388.jpg,IMG\right_2017_08_05_00_36_29_388.jpg,0,0,0,6.352022
IMG\center_2017_08_05_00_36_29_495.jpg,IMG\left_2017_08_05_00_36_29_495.jpg,IMG\right_2017_08_05_00_36_29_495.jpg,0,0,0,6.289821
IMG\center_2017_08_05_00_36_29_573.jpg,IMG\left_2017_08_05_00_36_29_573.jpg,IMG\right_2017_08_05_00_36_29_573.jpg,-0.25,0,0,6.215059
IMG\center_2017_08_05_00_36_29_699.jpg,IMG\left_2017_08_05_00_36_29_699.jpg,IMG\right_2017_08_05_00_36_29_699.jpg,0,0,0,6.138122
IMG\center_2017_08_05_00_36_29_787.jpg,IMG\left_2017_08_05_00_36_29_787.jpg,IMG\right_2017_08_05_00_36_29_787.jpg,0,0,0,6.090172
IMG\center_2017_08_05_00_36_29_858.jpg,IMG\left_2017_08_05_00_36_29_858.jpg,IMG\right_2017_08_05_00_36_29_858.jpg,0,0,0,6.042639
IMG\center_2017_08_05_00_36_29_960.jpg,IMG\left_2017_08_05_00_36_29_960.jpg,IMG\right_2017_08_05_00_36_29_960.jpg,-0.25,0,0,5.971069
IMG\center_2017_08_05_00_36_30_047.jpg,IMG\left_2017_08_05_00_36_30_047.jpg,IMG\right_2017_08_05_00_36_30_047.jpg,-0.45,0,0,5.896454
IMG\center_2017_08_05_00_36_30_139.jpg,IMG\left_2017_08_05_00_36_30_139.jpg,IMG\right_2017_08_05_00_36_30_139.jpg,-0.7,0,0,5.785238
IMG\center_2017_08_05_00_36_30_238.jpg,IMG\left_2017_08_05_00_36_30_238.jpg,IMG\right_2017_08_05_00_36_30_238.jpg,-0.5554978,0,0,5.731567
IMG\center_2017_08_05_00_36_30_334.jpg,IMG\left_2017_08_05_00_36_30_334.jpg,IMG\right_2017_08_05_00_36_30_334.jpg,-0.2673473,0,0,5.67909
IMG\center_2017_08_05_00_36_30_441.jpg,IMG\left_2017_08_05_00_36_30_441.jpg,IMG\right_2017_08_05_00_36_30_441.jpg,-0.5173473,0,0,5.602028
IMG\center_2017_08_05_00_36_30_539.jpg,IMG\left_2017_08_05_00_36_30_539.jpg,IMG\right_2017_08_05_00_36_30_539.jpg,-0.7673474,0,0,5.492566
IMG\center_2017_08_05_00_36_30_629.jpg,IMG\left_2017_08_05_00_36_30_629.jpg,IMG\right_2017_08_05_00_36_30_629.jpg,-0.5962821,0,0,5.444069
IMG\center_2017_08_05_00_36_30_748.jpg,IMG\left_2017_08_05_00_36_30_748.jpg,IMG\right_2017_08_05_00_36_30_748.jpg,-0.2567299,0,0,5.391067
IMG\center_2017_08_05_00_36_30_823.jpg,IMG\left_2017_08_05_00_36_30_823.jpg,IMG\right_2017_08_05_00_36_30_823.jpg,-0.45673,0,0,5.33591
IMG\center_2017_08_05_00_36_30_930.jpg,IMG\left_2017_08_05_00_36_30_930.jpg,IMG\right_2017_08_05_00_36_30_930.jpg,-0.1930125,0,0,5.28527
IMG\center_2017_08_05_00_36_31_021.jpg,IMG\left_2017_08_05_00_36_31_021.jpg,IMG\right_2017_08_05_00_36_31_021.jpg,-0.4430125,0,0,5.215119
IMG\center_2017_08_05_00_36_31_120.jpg,IMG\left_2017_08_05_00_36_31_120.jpg,IMG\right_2017_08_05_00_36_31_120.jpg,-0.1941506,0,0,5.165812
IMG\center_2017_08_05_00_36_31_214.jpg,IMG\left_2017_08_05_00_36_31_214.jpg,IMG\right_2017_08_05_00_36_31_214.jpg,0,0,0,5.107736
IMG\center_2017_08_05_00_36_31_305.jpg,IMG\left_2017_08_05_00_36_31_305.jpg,IMG\right_2017_08_05_00_36_31_305.jpg,0,0,0,5.066602
IMG\center_2017_08_05_00_36_31_437.jpg,IMG\left_2017_08_05_00_36_31_437.jpg,IMG\right_2017_08_05_00_36_31_437.jpg,0,0,0,5.005639
IMG\center_2017_08_05_00_36_31_514.jpg,IMG\left_2017_08_05_00_36_31_514.jpg,IMG\right_2017_08_05_00_36_31_514.jpg,0,0,0,4.955399
IMG\center_2017_08_05_00_36_31_619.jpg,IMG\left_2017_08_05_00_36_31_619.jpg,IMG\right_2017_08_05_00_36_31_619.jpg,-0.25,0,0,4.895135
IMG\center_2017_08_05_00_36_31_734.jpg,IMG\left_2017_08_05_00_36_31_734.jpg,IMG\right_2017_08_05_00_36_31_734.jpg,0,0,0,4.832371
IMG\center_2017_08_05_00_36_31_824.jpg,IMG\left_2017_08_05_00_36_31_824.jpg,IMG\right_2017_08_05_00_36_31_824.jpg,0,0,0,4.793513
IMG\center_2017_08_05_00_36_31_893.jpg,IMG\left_2017_08_05_00_36_31_893.jpg,IMG\right_2017_08_05_00_36_31_893.jpg,-0.2,0,0,4.748542
IMG\center_2017_08_05_00_36_31_991.jpg,IMG\left_2017_08_05_00_36_31_991.jpg,IMG\right_2017_08_05_00_36_31_991.jpg,-0.45,0,0,4.675866
IMG\center_2017_08_05_00_36_32_085.jpg,IMG\left_2017_08_05_00_36_32_085.jpg,IMG\right_2017_08_05_00_36_32_085.jpg,-0.2284782,0,0,4.641703
IMG\center_2017_08_05_00_36_32_204.jpg,IMG\left_2017_08_05_00_36_32_204.jpg,IMG\right_2017_08_05_00_36_32_204.jpg,-0.5284783,0,0,4.562331
IMG\center_2017_08_05_00_36_32_275.jpg,IMG\left_2017_08_05_00_36_32_275.jpg,IMG\right_2017_08_05_00_36_32_275.jpg,-0.3540165,0,0,4.530446
IMG\center_2017_08_05_00_36_32_388.jpg,IMG\left_2017_08_05_00_36_32_388.jpg,IMG\right_2017_08_05_00_36_32_388.jpg,-0.0334063,0,0,4.473385
IMG\center_2017_08_05_00_36_32_483.jpg,IMG\left_2017_08_05_00_36_32_483.jpg,IMG\right_2017_08_05_00_36_32_483.jpg,0,0,0,4.428015
IMG\center_2017_08_05_00_36_32_568.jpg,IMG\left_2017_08_05_00_36_32_568.jpg,IMG\right_2017_08_05_00_36_32_568.jpg,-0.2,0,0,4.386566
IMG\center_2017_08_05_00_36_32_653.jpg,IMG\left_2017_08_05_00_36_32_653.jpg,IMG\right_2017_08_05_00_36_32_653.jpg,0,0,0,4.34049
IMG\center_2017_08_05_00_36_32_776.jpg,IMG\left_2017_08_05_00_36_32_776.jpg,IMG\right_2017_08_05_00_36_32_776.jpg,0,0,0,4.288251
IMG\center_2017_08_05_00_36_32_856.jpg,IMG\left_2017_08_05_00_36_32_856.jpg,IMG\right_2017_08_05_00_36_32_856.jpg,0,0,0,4.262377
IMG\center_2017_08_05_00_37_56_959.jpg,IMG\left_2017_08_05_00_37_56_959.jpg,IMG\right_2017_08_05_00_37_56_959.jpg,0,0,0,2.224632E-05
IMG\center_2017_08_05_00_37_57_040.jpg,IMG\left_2017_08_05_00_37_57_040.jpg,IMG\right_2017_08_05_00_37_57_040.jpg,0,0,0,2.222454E-05
IMG\center_2017_08_05_00_37_57_142.jpg,IMG\left_2017_08_05_00_37_57_142.jpg,IMG\right_2017_08_05_00_37_57_142.jpg,0,0,0,2.223667E-05
IMG\center_2017_08_05_00_37_57_222.jpg,IMG\left_2017_08_05_00_37_57_222.jpg,IMG\right_2017_08_05_00_37_57_222.jpg,0,0,0,2.22459E-05
IMG\center_2017_08_05_00_37_57_324.jpg,IMG\left_2017_08_05_00_37_57_324.jpg,IMG\right_2017_08_05_00_37_57_324.jpg,0,0,0,2.225733E-05
IMG\center_2017_08_05_00_37_57_433.jpg,IMG\left_2017_08_05_00_37_57_433.jpg,IMG\right_2017_08_05_00_37_57_433.jpg,0,0.2744259,0,0.293515
IMG\center_2017_08_05_00_37_57_556.jpg,IMG\left_2017_08_05_00_37_57_556.jpg,IMG\right_2017_08_05_00_37_57_556.jpg,0,0.5727314,0,0.8971203
IMG\center_2017_08_05_00_37_57_654.jpg,IMG\left_2017_08_05_00_37_57_654.jpg,IMG\right_2017_08_05_00_37_57_654.jpg,0.25,0.8895453,0,1.933961
IMG\center_2017_08_05_00_37_57_777.jpg,IMG\left_2017_08_05_00_37_57_777.jpg,IMG\right_2017_08_05_00_37_57_777.jpg,0.5500001,1,0,3.329715
IMG\center_2017_08_05_00_37_57_829.jpg,IMG\left_2017_08_05_00_37_57_829.jpg,IMG\right_2017_08_05_00_37_57_829.jpg,0.3538184,0.6935613,0,4.149618
IMG\center_2017_08_05_00_37_57_925.jpg,IMG\left_2017_08_05_00_37_57_925.jpg,IMG\right_2017_08_05_00_37_57_925.jpg,0.06499422,0.4047372,0,4.601145
IMG\center_2017_08_05_00_37_58_022.jpg,IMG\left_2017_08_05_00_37_58_022.jpg,IMG\right_2017_08_05_00_37_58_022.jpg,0,0.1276883,0,4.718969
IMG\center_2017_08_05_00_37_58_107.jpg,IMG\left_2017_08_05_00_37_58_107.jpg,IMG\right_2017_08_05_00_37_58_107.jpg,0.2,0,0,4.6795
IMG\center_2017_08_05_00_37_58_211.jpg,IMG\left_2017_08_05_00_37_58_211.jpg,IMG\right_2017_08_05_00_37_58_211.jpg,0.45,0,0,4.606288
IMG\center_2017_08_05_00_37_58_296.jpg,IMG\left_2017_08_05_00_37_58_296.jpg,IMG\right_2017_08_05_00_37_58_296.jpg,0.3071343,0,0,4.561722
IMG\center_2017_08_05_00_37_58_388.jpg,IMG\left_2017_08_05_00_37_58_388.jpg,IMG\right_2017_08_05_00_37_58_388.jpg,0.02664356,0,0,4.515916
IMG\center_2017_08_05_00_37_58_493.jpg,IMG\left_2017_08_05_00_37_58_493.jpg,IMG\right_2017_08_05_00_37_58_493.jpg,0,0,0,4.469055
IMG\center_2017_08_05_00_37_58_598.jpg,IMG\left_2017_08_05_00_37_58_598.jpg,IMG\right_2017_08_05_00_37_58_598.jpg,0,0,0,4.423161
IMG\center_2017_08_05_00_37_58_709.jpg,IMG\left_2017_08_05_00_37_58_709.jpg,IMG\right_2017_08_05_00_37_58_709.jpg,0,0.3417415,0,4.852064
IMG\center_2017_08_05_00_37_58_822.jpg,IMG\left_2017_08_05_00_37_58_822.jpg,IMG\right_2017_08_05_00_37_58_822.jpg,0,0.002062723,0,4.809787
IMG\center_2017_08_05_00_37_58_935.jpg,IMG\left_2017_08_05_00_37_58_935.jpg,IMG\right_2017_08_05_00_37_58_935.jpg,0,0,0,4.760663
IMG\center_2017_08_05_00_37_59_023.jpg,IMG\left_2017_08_05_00_37_59_023.jpg,IMG\right_2017_08_05_00_37_59_023.jpg,0,0,0,4.711842
IMG\center_2017_08_05_00_37_59_113.jpg,IMG\left_2017_08_05_00_37_59_113.jpg,IMG\right_2017_08_05_00_37_59_113.jpg,0,0.2940657,0,4.946436
IMG\center_2017_08_05_00_37_59_208.jpg,IMG\left_2017_08_05_00_37_59_208.jpg,IMG\right_2017_08_05_00_37_59_208.jpg,0,0.5773874,0,5.582213
IMG\center_2017_08_05_00_37_59_334.jpg,IMG\left_2017_08_05_00_37_59_334.jpg,IMG\right_2017_08_05_00_37_59_334.jpg,0.3,0.2166687,0,5.64471
IMG\center_2017_08_05_00_37_59_426.jpg,IMG\left_2017_08_05_00_37_59_426.jpg,IMG\right_2017_08_05_00_37_59_426.jpg,0.5500001,0,0,5.560711
IMG\center_2017_08_05_00_37_59_506.jpg,IMG\left_2017_08_05_00_37_59_506.jpg,IMG\right_2017_08_05_00_37_59_506.jpg,0.423124,0,0,5.516946
IMG\center_2017_08_05_00_37_59_641.jpg,IMG\left_2017_08_05_00_37_59_641.jpg,IMG\right_2017_08_05_00_37_59_641.jpg,0.01151332,0,0,5.413686
IMG\center_2017_08_05_00_37_59_722.jpg,IMG\left_2017_08_05_00_37_59_722.jpg,IMG\right_2017_08_05_00_37_59_722.jpg,0,0,0,5.368988
IMG\center_2017_08_05_00_37_59_830.jpg,IMG\left_2017_08_05_00_37_59_830.jpg,IMG\right_2017_08_05_00_37_59_830.jpg,0,0,0,5.313773
IMG\center_2017_08_05_00_37_59_926.jpg,IMG\left_2017_08_05_00_37_59_926.jpg,IMG\right_2017_08_05_00_37_59_926.jpg,0.25,0,0,5.247506
IMG\center_2017_08_05_00_38_00_012.jpg,IMG\left_2017_08_05_00_38_00_012.jpg,IMG\right_2017_08_05_00_38_00_012.jpg,0.45,0,0,5.179633
IMG\center_2017_08_05_00_38_00_132.jpg,IMG\left_2017_08_05_00_38_00_132.jpg,IMG\right_2017_08_05_00_38_00_132.jpg,0.2059523,0,0,5.11906
IMG\center_2017_08_05_00_38_00_209.jpg,IMG\left_2017_08_05_00_38_00_209.jpg,IMG\right_2017_08_05_00_38_00_209.jpg,0,0,0,5.070595
IMG\center_2017_08_05_00_38_00_320.jpg,IMG\left_2017_08_05_00_38_00_320.jpg,IMG\right_2017_08_05_00_38_00_320.jpg,0,0,0,5.018039
IMG\center_2017_08_05_00_38_00_396.jpg,IMG\left_2017_08_05_00_38_00_396.jpg,IMG\right_2017_08_05_00_38_00_396.jpg,0,0,0,4.966168
IMG\center_2017_08_05_00_38_00_523.jpg,IMG\left_2017_08_05_00_38_00_523.jpg,IMG\right_2017_08_05_00_38_00_523.jpg,0.3,0,0,4.888949
